tipo,commodity,operatore_id,codice_offerta,bundle_id,nome_commerciale,prezzo_effettivo,unita_prezzo,quota_fissa_euro_anno,meccanismo_prezzo,green_flag,gb,minuti,tipo_sim,tecnologia,costo_attivazione_euro,durata_mesi,sconto_bundle_euro_anno,url_sorgente,scraped_at
Offerta,fisso,eolo,eolo-casa,,EOLO Casa,24.9,EUR/mese,undefined,,,,,,FWA,0,,,file:///root/workspaces/meno-meno/fixtures/eolo/fisso.html,2026-09-13T10:00:00.000Z
Offerta,fisso,eolo,eolo-casa-plus,,EOLO Casa Plus,29.9,EUR/mese,undefined,,,,,,FWA,0,,,file:///root/workspaces/meno-meno/fixtures/eolo/fisso.html,2026-09-13T10:00:00.000Z
Offerta,fisso,eolo,eolo-casa-max,,EOLO Casa Max,34.9,EUR/mese,undefined,,,,,,FWA,0,,,file:///root/workspaces/meno-meno/fixtures/eolo/fisso.html,2026-09-13T10:00:00.000Z
Offerta,fisso,eolo,internet-1-giga,,EOLO Casa Max,34.9,EUR/mese,undefined,,,,,,FTTH,0,,,file:///root/workspaces/meno-meno/fixtures/eolo/fisso.html,2026-09-13T10:00:00.000Z
